title,genre,rating,summary
Ripley's Game,crime,2," In the third Ripley novel, Tom Ripley is a wealthy man in his early thirties. He lives in Villeperce, France, with his wealthy French wife, Heloise. Ripley spends his days living comfortably in his house, Belle Ombre, until an associate, an American criminal named Reeves Minot, asks him if he can commit a murder for him. Ripley mdash who detests murder, unless absolutely necessary mdash turns down the offer of 96,000 for the two hits, and Minot goes back to Hamburg, Germany. The previous month, Ripley had gone to a party in Fontainebleau, where the host, Jonathan Trevanny, a poor British picture framer suffering from myeloid leukemia, insulted him. As revenge, Ripley suggests to Minot that he might try to convince Trevanny to commit the two murders. To ensure that the plan will work, Ripley starts a rumor that Trevanny has only months to live, and suggests that Minot fabricate evidence that Trevanny's leukemia has worsened, though Minot does not. Trevanny, who fears his death will leave his wife and son penniless, accepts Minot's offer of a visit to a German specialist in Hamburg. While in Hamburg, he is persuaded to commit the murder for money. After carrying out the contract mdash a shooting at a crowded U-bahn station mdash Trevanny insists that he is through as a hired gun. Minot invites Trevanny to Munich, where he visits another doctor. Minot persuades Trevanny to murder a Mafia boss, this time on a train using a garrotte, but he also gives him the far less desirable option of using a gun. At first Trevanny is horrified by the idea, but he eventually gives in and finds himself on the train. He resolves to shoot the mafioso and commit suicide before he can be caught, and he asks Minot to ensure that whatever happens to him the money will go to his wife. Before Trevanny can go through with it, however, Ripley mdash who had started to feel responsible for getting Trevanny into the situation mdash shows up and executes the Mafia boss himself. He asks Trevanny not to let Minot know that he has assisted with the assassination. Back in France, Ripley and Trevanny form a strange sort of bond Ripley learns to take care of someone other than himself, while Trevanny learns to abandon his conscience and do whatever it takes to survive. Trevanny's wife Simone discovers a Swiss bank book with a large sum in Trevanny's name and starts to suspect that her husband is involved in something shady. She links the rumor about her husband's demise to Ripley and asks Trevanny to tell her how, exactly, he has been making so much money. Trevanny is unable to explain it to her and turns to Ripley to help him concoct a credible story. Ripley acknowledges his role in Trevanny's dilemma and promises to shepherd him through the ordeal. Ripley learns from Minot that the Mafia in Hamburg appear to be suspicious of Minot's involvement with the murders. Minot goes on the run after the Mafia bombs his house. Ripley begins to fear Mafia revenge when he receives a couple of suspicious phone calls. After sending Heloise and their housekeeper, Mme. Annette, away, Ripley asks Trevanny to help him deal with any Mafia reprisals at Belle Ombre. When two Mafia hitmen turn up at Belle Ombre, Ripley forces them to phone their boss in Milan and say that Ripley is not the man they are after. He then kills both assassins. Simone then shows up at the house demanding answers mdash and discovers the corpses and is sent away in a taxi. Ripley and Trevanny drive to a remote village to burn the corpses in their own car. A few days later, Ripley visits Trevanny's house, where a quartet of Mafia gunmen appear. One of them opens fire on Ripley, but Trevanny falls in front of him and is mortally wounded he dies in Simone's arms. Minot is thrown out of the Mafia car as they drive away they had kidnapped and tortured him into revealing Trevanny's name and address. A few months later, Ripley encounters Simone in Fontainebleau, and she spits at him. He realizes that Simone has accepted her husband's blood money, and in doing so has necessarily remained silent about her suspicions of Ripley's instigation of the entire affair."
The Judas Pair,crime,1," Antiques dealer Lovejoy is commissioned to hunt down what he considers to be a mythical object, the Judas pair, the supposed thirteenth pair of duelling pistols made by the famous London gunmaker Durs Egg. After two murders Lovejoy is certain that the pistols do exist, and are now in the hands of the murderer."
Not in the Flesh,crime,2," Searching for truffles in a wood, a man and his dog unearth something less savoury - a human hand. The body, as Chief Inspector Wexford is informed later, has lain buried for ten years or so, wrapped in a purple cotton shroud. The post mortem can not reveal the precise cause of death. The only clue is a crack in one of the dead man's ribs. Although it covers a relatively short period of time, the police computer stores a long list of missing persons. Men, women and children disappear at an alarming rate, something like 500 every day nationwide. So Wexford knows he is going to have a job on his hands to identify the corpse. And then, only about twenty yards away from the woodland burial site, in the cellar of a disused cottage, another body is found. The detection skills of Wexford, Burden and the other investigating officers of the Kingsmarkham Police Force are tested to the utmost to discover whether the murders are connected and to track down whoever is responsible."
The Drop,crime,3," The book was later mentioned in a February 2011 interview, in which Connelly explained that Bosch will be handling two cases at once, a cold case that turns hot, and the politically charged investigation into the death of a city councilman's son. The city councilman happens to be Harry's old nemesis, Irvin Irving."
Wiseguy,crime,1," Hill began his life of crime at age 12 in 1955 by working as a go-fer for Paul Vario, the local boss of Hill's working class IrishItalian neighborhood. Eventually Hill was promoted to selling stolen cigarettes for Vario, which he was later caught and arrested for in 1959. Hill refused to cooperate with the police, earning the respect of Vario and Vario's associate Jimmy Burke. In 1960, when Hill was 17, he enlisted in the U.S. Army, to everyone's surprise. When questioned about his decision by Vario, Hill explained that he wanted to please his father, who disapproved of his son's association with the Mafia. While stationed at Fort Bragg in North Carolina, however, Hill continued his criminal activities, which led to his discharge in 1963. He returned to the streets of New York, where he was happily welcomed back by Vario and Burke. In 1964, Hill met Tommy DeSimone, a young aspiring gangster with psychopathic tendencies, and both worked as stick-up men for Vario, hijacking trucks and selling the stolen goods on the street. In 1965 Hill reluctantly joined Lenny Vario, Paul Vario's son, on a double date, where he met Karen Friedman, a young Jewish girl from the Five Towns section of New York. The two continued to date and eloped only four months after meeting. They had their first child, Gregg, in 1966, and a second, Gina, in 1968. In 1967, Jimmy Burke masterminded a robbery of the Air France cargo terminal at JFK International Airport. The heist was carried out by Hill, DeSimone, Robert Frenchy McMahon, and Montague Montemurro in April of that year. In 1969, Hill began an affair with Linda Coppociano behind Karen's back, and bought a restaurantlounge called The Suite. It was here that on June 11, 1970, Burke and DeSimone murdered William Billy Batts Devino, a made man with the Gambino family and a close friend of fellow mobster John Gotti. deWiseguy itIl delitto paga bene"
The Coffin Dancer,crime,2," The Coffin Dancer struck 5 years ago, killing two techs who worked with Lincoln Rhyme, and it seems he has struck again. Then it was a bomb in a wastebasket, this time it's on a plane. A coverup is witnessed, a hitman hired, and all hell breaks loose. There are three key witnesses the Dancer has been hired to kill and he just finished off the first. The police and the Federal Bureau Investigators are desperate to keep the last two safe as well as finding the killer behind the bombing. Rhyme is more interested in just finding the Dancer. He drops his current case and dives head first, so to speak, into the evidence. Amelia Sachs, his arms and legs, is sent off to every crime scene in hopes to find that one shred of evidence to pin down the killer. The crime scenes pile up as they get closer to their man then they could ever hope to be, but still he outsmarts them. This game of cat and mouse they play ends many lives, just to save the two."
The Godwulf Manuscript,crime,1," Set in the early 1970s, this novel serves as the introduction to Spenser, a private investigator in Boston. Spenser is hired by Bradford W. Forbes, the president of the fictional Taft university (heavily implied to be Northeastern) to recover a stolen illuminated manuscript, a medieval document of great historical and literary importance. It is being held ransom by an unknown organization that demands 100,000 be donated to a free school for the manuscript's return. It has no inherent monetary value and cannot be fenced. Head of campus security Carl Tower recommends investigating a radical student group called 'SCACE' (Student Committee Against Capitalist Exploitation) and their secretary, Terry Orchard. After talking to her and boyfriend Dennis Powell, Spenser receives a call from Terry in the middle of the night requesting help. Spenser arrives at her apartment to find Dennis murdered, the killer having used Terry's gun, and Terry under the influence of an unknown drug. He determines that the murder is an attempt to frame Terry and from that point is determined to clear her name, believing the missing manuscript and Dennis's murder are related. Spenser's investigation leads him to Lowell Hayden, an English professor at the university who is reputedly an anonymous member of SCACE. Spenser asks permission of the English Department head to interview the members of the faculty but is rebuffed. Ignoring the department head's warning Spenser sneaks up to Hayden's office and interviews him anyway. Hayden denies knowing either Dennis Powell or Terry Orchard, although Spenser believes Hayden does in fact know them. Spenser leaves the English Department offices and is met by campus security he has been summarily 'fired' from finding the manuscript. Spenser is summoned to meet Joe Broz, a local crime lord, shortly after talking to Hayden. Broz warns Spenser to stop his investigation and hints that the manuscript will be returned if he does. The very next day the manuscript is anonymously returned to the university, just as Broz said it would be. Undeterred by this series of events Spenser continues his investigation to prove Terry's innocence in the murder of Powell and tie it to the theft of the manuscript. Spenser tries to contact Cathy Connelly, Terry Orchard's former roommate and the only other person who knew Terry owned a gun. Connelly doesn't answer her door so Spenser breaks in. He finds Connelly's body floating in the bathtub, in his estimation murdered. Boston Police Captain Yates believes the death was accidental but his subordinates, Lieutenant Martin Quirk and Sergeant Frank Belson, believe otherwise. Nor do they believe Terry Orchard murdered Dennis Powell. Spenser begins working unofficially with Quirk and Belson to find the truth behind the Powell and Connelly murders. This is the first of many such collaborations that continue throughout the Spenser series. It is a mutually beneficial relationship the police are able to use Spenser to gather information that they could not obtain through strictly legal channels and Spenser is able to use police resources to which he would not normally have access. After a gun battle with some of Broz's gun thugs near Jamaica Pond in Boston and a life and death struggle with Broz's top hit man in a Boston hotel, Spenser ties Joe Broz to Lowell Hayden, leading to Hayden's arrest and possibly Broz's arrest. Dennis Powell was in fact dealing heroin on the university campus, heroin supplied by Broz to Hayden, and Hayden to Powell. Hayden believed the heroin would allow people to realize the truth behind SCACE's anarchist ideals Powell dealt it for the sake of the money to be made from it. Believing Powell had betrayed SCACE Hayden had Broz put a hit on Powell, orchestrated the framing of Terry Orchard for the crime, and murdered Cathy Connelly himself to cover it up. The manuscript was stolen by Powell at Hayden's behest to help fund SCACE's cause. Broz had Hayden return it in the hopes that Spenser would drop the case before discovering the heroin distribution scheme."
Poodle Springs,crime,4," The start of the book finds Marlowe married to Linda Loring, the rich daughter of local tycoon Harlan Potter. Loring and Marlowe had met in The Long Goodbye and begun a romance at the end of Playback. From the beginning there are tensions, however, as Linda wants Marlowe to quit his job and get a decent position at one of her father's plants, which Marlowe refuses. The couple relocate to Poodle Springs (a mocking reference to Palm Springs), where they move into a grand mansion and Linda starts organising cocktail parties. Marlowe literally bumps into a local criminal named Lipschultz, who requests his services before Marlowe has even found office space in Poodle Springs. Lipschultz operates an illegal gambling house just outside Poodle Springs jurisdiction in Riverside. He has taken an IOU for 100,000 from one of his customers, a Poodle Springs photographer called Les Valentine. Lipshultz' boss, a local tycoon, has found out that the sum is missing from the books and has issued a 30-day ultimatum to retrieve the money or else. Lipshultz asks Marlowe to retrieve Valentine, who is unreachable. Marlowe accepts the job, asserting that all he can do is locate Valentine, not shake him down. Marlowe leaves and questions Valentine's wife, Muffy Blackstone, a rich socialite and acquaintance of his own wife, who tells him Valentine is out on a photo shoot. When Marlowe calls on Lipshultz again, he finds him killed in his casino office. From there, the trail leads to a double identity and a mastermind behind the scenes that is too close to home to be comfortable."
A Pocket Full of Rye,crime,3," When upper middle class businessman Rex Fortescue dies while having tea, the police are shocked. The diagnosis is death by taxine - a poison found as a mixture of cardiotoxic diterpenes in the leaves, but not the berries (darils), of the European yew tree. His wife was the main suspect in the murder, until she also was murdered, after drinking tea laced with cyanide. Going on the only clue, a pocket full of rye found on the victim, Miss Marple begins investigating. Marple realizes the murders are arranged according to the pattern of a childhood nursery rhyme, Sing a Song of Sixpence. The next to be murdered is a maid named Gladys with whom Miss Marple was acquainted. She knew Gladys to be romantic and gullible. The other maid, Ellen, was hanging out the washing when she found Glady's body all mangled up in the clothes line with a peg on her nose. The younger Fortescue son, Lancelot, suddenly arrives from Kenya with his new wife. The older son, Percival, admits that his father was senile and ruining the business. Miss Marple discovers that the use of the rhyme in the crimes was to point the finger at an old dealing of the Blackbird Mine, in which old Fortescue was suspected of having killed his partner, MacKenzie, and swindled the mine from his partner's family. The mine is in Kenya. Thinking that one of the two MacKenzie children is responsible, Miss Marple and Inspector Neele trace Jennifer Fortescue (Percival's wife) to be the daughter of Mackenzie - something that she does indeed admit, as well as taking responsibility for placing dead blackbirds near Rex at various times to remind him of his past crimes. Jennifer's involvement, however, turns out to be a red herring as the murderer is, in fact, Lancelot. He had found out that the Blackbird Mine was valuable and wanted to inherit it, and so he met and romanced his scapegoat Gladys. He talked her into joining the Fortescue household and administering the poison in Rex's morning marmalade, telling her that it was a truth drug and fabricating her a story about needing old Fortescue to tell the truth in order to clear his name for something that he had been falsely accused of. Then, he killed Gladys so that she would not turn him in, and killed his stepmother so that the inheritance went to the children."
The Siege of Trencher's Farm,crime,2," George Magruder, an American professor of English, moves with his wife Louise and eight-year-old daughter Karen, to Trencher's Farm in Cornwall, England, so that George can finish a book he is writing. George accidentally hits a child killer with his car and takes him back to the farm, not knowing who he is. When the locals find out, they form to a mob to break into George's house and the professor has to fight them off and protect his family."
The Insidious Dr Fu Manchu,crime,2," We meet first Dr Petrie who is immediately surprised by a late night visitor, a tall, lean ... square cut ... sun baked man who turns out to be his good friend (Commissioner Sir Denis) Nayland Smith of Burma, formerly of Scotland Yard, who has come directly from Burma. We then learn that various men associated with India are the target of assassination by the Chinese Dr Fu Manchu, who seems to have been active in Burma (as distinct from India), in places such as Rangoon, Prome, Moulmein and the Upper Irrawaddy, and who comes to England with dacoits and thuggees. Fu Manchu is pursued from the opium dens of Limehouse in the East End of London to various country estates. We learn that Dr Fu Manchu is a leading member not of old China, the Mandarin class of the Manchu dynasty, or young China, a new generation of youthful and unbalanced reformers with western polish - but a Third Party. Nayland Smith is outwitted several times by Fu Manchu, and thus he reflects more the narrow escapes of the later Bulldog Drummond rather than the logical superior approach of the earlier Sherlock Holmes. Fu Manchu is a master poisoner and chemist, a cunning member of the Yellow Peril, the greatest genius which the powers of evil have put on the earth for centuries, though his mission is not exactly clear at this stage. He appears to be trying to capture and take back to China the best engineers of Europe, for some larger criminal purpose. By the end of the book, Fu Manchus slave Karamaneh, a beautiful Arab woman, apparently now in love with Dr Petrie, and her brother Aziz, are freed, and Inspector Weymouth, driven mad by an injection of serum from Fu Manchu, is restored to sanity by Fu Manchu, who appears to have escaped from a fire which destroys the house he had previously entered."
The Ice Harvest,crime,3," It is Christmas Eve in Wichita, Kansas and snowing steadily. The streets are deserted, traffic is light and most people have returned home for the start of the festivities. But family get-togethers are the last thing on Charlie Arglist's mind, and home is the last place he needs to be. For Charlie has to get out of town, having stolen nearly a million dollars. In nine and a half hours, to be precise. He has various misadventures before he is killed accidentally after nearly escaping cleanly."
