title,genre,rating,summary
Garrett,sports,2,"Carolina Cold Fury star Garrett Samuelson never wants to miss out on a single minute of fun. Whether hes playing hockey, hanging out with friends, or walking the red carpet with a new date on his arm, he lives every day to the fullest. When he meets Olivia Case, he sees someone whos exactly his typeconfident, sexy, smart . . . his next fling. But the more he pursues her, the more Garrett shares a side of himself that other women dont normally get to see.Olivia has been keeping a secret. While Garrett lives for the next thrill, Olivias not sure shell live to see the next day. Shes undergoing treatment for some serious medical issues, and she doesnt have time for a relationship with no guaranteesespecially one with a hot-as-sin womanizer who wont take no for an answer. But as she gets to know the real Garrett, Olivia cant help falling for him . . . hard. To reveal the truth would mean risking everythingbut you cant score without taking the tough shots. (less)"
Puck Me Secretly,sports,5,"Ive never been in love.Ive never had an orgasm, but Ive faked plenty.I want to experience love.  Real, passionate love.I dont want to die.Its funny what blurts out of your mouth when the plane youre on is going down, and I didnt hold back with my seat mate when my plane decided to crash.My hysterical confessions didnt faze the muscular stranger that sat beside me.  In fact, he promised if we survived, hed give me my first orgasm.  We survived.I came.And then he left without telling me who he was.On the first day of my job, I stood in front of the Vancouver Wolves hockey team and called out a number.  #33.Imagine my shock when he skated forward.Max is an incredible hockey player, whose wild, out-of-control antics have almost derailed his career.  So many secrets shroud his past and continue to threaten his future.  Now hes my secret.  And that secret could ruin everything.  Puck Me SECRETLY.  Some secrets are too big to keep.Intended for adult audiences only. (less)"
Summer of '49,sports,4,"With incredible skill, passion, and insight, Pulitzer Prizewinningauthor David Halberstam returns us to a glorious time when the dreams of a now almost forgotten America rested on the crack of a bat.The year was 1949, and a war-weary nation turned from the battlefields to the ball fields in search of new heroes. It was a summer that marked the beginning of a sports rivalry unequaled in the annals of athletic competition. The awesome New York Yankees and the indomitable Boston Red Sox were fighting for supremacy of baseball's American League, and an aging Joe DiMaggio and a brash, headstrong hitting phenomenon named Ted Williams led their respective teams in a classic pennant duel of almost mythic proportionsone that would be decided in an explosive head-to-head confrontation on the last day of the season. (less)"
The Sports Gene: Inside the Science of Extraordinary Athletic Performance,sports,1,"Now a New York Times Bestseller! With a new chapter added to the paperback. In high school, I wondered whether the Jamaican Americans who made our track team so successful might carry some special speed gene from their tiny island. In college, I ran against Kenyans, and wondered whether endurance genes might have traveled with them from East Africa. At the same time, I began to notice that a training group on my team could consist of five men who run next to one another, stride for stride, day after day, and nonetheless turn out five entirely different runners. How could this beWe all knew a star athlete in high school. The one who made it look so easy. He was the starting quarterback and shortstop she was the all-state point guard and high-jumper. Naturals. Or were theyThe debate is as old as physical competition. Are stars like Usain Bolt, Michael Phelps, and Serena Williams genetic freaks put on Earth to dominate their respective sports Or are they simply normal people who overcame their biological limits through sheer force of will and obsessive trainingThe truth is far messier than a simple dichotomy between nature and nurture. In the decade since the sequencing of the human genome, researchers have slowly begun to uncover how the relationship between biological endowments and a competitors training environment affects athleticism. Sports scientists have gradually entered the era of modern genetic research.In this controversial and engaging exploration of athletic success, Sports Illustrated senior writer David Epstein tackles the great nature vs. nurture debate and traces how far science has come in solving this great riddle. He investigates the so-called 10,000-hour rule to uncover whether rigorous and consistent practice from a young age is the only route to athletic excellence.Along the way, Epstein dispels many of our perceptions about why top athletes excel. He shows why some skills that we assume are innate, like the bullet-fast reactions of a baseball or cricket batter, are not, and why other characteristics that we assume are entirely voluntary, like an athletes will to train, might in fact have important genetic components.This subject necessarily involves digging deep into sensitive topics like race and gender. Epstein explores controversial questions such asAre black athletes genetically predetermined to dominate both sprinting and distance running, and are their abilities influenced by Africas geographyAre there genetic reasons to separate male and female athletes in competitionShould we test the genes of young children to determine if they are destined for stardomCan genetic testing determine who is at risk of injury, brain damage, or even death on the fieldThrough on-the-ground reporting from below the equator and above the Arctic Circle, revealing conversations with leading scientists and Olympic champions, and interviews with athletes who have rare genetic mutations or physical traits, Epstein forces us to rethink the very nature of athleticism.  (less)"
Nobody's Baby But Mine,sports,3,"Librarian Note There is an Alternate Cover Edition for this edition of this book here.Genius physics professor Dr. Jane Darlington desperately wants a baby. But finding a father wont be easy. Janes super-intelligence made her feel like a freak when she was growing up, and shes determined to spare her own child that suffering. Which means she must find someone very special to father her child. Someone whos more comfortable working out his muscles than exercising his brain.Cal Bonner, the Chicago Stars legendary quarterback, seems like the perfect choice. But his champion good looks and down-home ways are deceiving. Dr. Jane is about to learn a little too late that this good ol boy is a lot smarter than he lets onand hes not about to be used and abandoned by a brainy, baby-mad schemer. (less)"
The Hardest Fall,sports,3,"The first time you meet someone, you make eye contact. You smile, say hello. Should be simple, if youre anyone but me. The first time I met Dylan Reed, I found myself making eye contact with a different part of his body. You see, Im very good at being shy, not to mention extremely well-versed in rambling nonsense and, unfortunately, rather highly skilled at making a fool of myself in front of a guy Im attracted to.At the time, I knew nothing about him and thought none of what I said would matter since Id never speak to him again. Turns out, I was very wrong. He was the star wide receiver of the football team, one of the few players expected to make it into the NFL, and I ended up seeing him all over campus.I might have also propositioned him, run away from him, attacked him with a cooking utensilanduh, maybe I shouldnt tell you all of it. Its pretty normal stuff, things youd expectfrom me. Eventually, the time came when I couldnt hide anymorenot that hed have let me even if I tried.Before now, he never knew I was secretly watching him. Now that we see each other every day, he knows when I have a hard time looking away. It doesnt help that Im not the most subtle person in the world either.He smiles at me and tells me he finds me fascinating because of my quirks. I cant even tell him that I think my heart beats differently whenever hes around.He thinks were going to be best friends. I think I have a big thing for him, and the more I get to know him, the more I dont care that Im not allowed to be his friend, let alone fall for him.The thing is, thats exactly what Im doingwhat were doing, I think.Falling.Hard. (less)"
Booked,sports,3,"National Book Award Long ListNew York Times Bestseller Like lightningyou strikefast and freelegs zoomdown fieldeyes fixedon the checkered ballon the goalten yards to gocant nobody stop youcant nobody cop youIn this follow-up to the Newbery-winning novel THE CROSSOVER,  soccer, family, love, and friendship, take center stage as twelve-year-old Nick learns the power of words as he wrestles with problems at home, stands up to a bully, and tries to impress the girl of his dreams. Helping him along are his best friend and sometimes teammate Coby, and The Mac, a rapping librarian who gives Nick inspiring books to read.  This electric and heartfelt novel-in-verse by poet Kwame Alexander bends and breaks as it captures all the thrills and setbacks, action and emotion of a World Cup match! (less)"
Wrecking Ball,sports,3,"An older version of this ASIN can be found hereCam DeSantis life is a mess. How else would you describe losing your husband, your job, and your money all at once Desperate times call for desperate measures. So when salvation comes in the form of one intolerable jerk, she has no choice but to accept his offer as a nanny for his eight year old nephew. Now all she has to do is find a way to ignore him for the next three months. Which is easier said than done.NFL quarterback Calvin Shaw has zero interest in women. Its not that he doesnt like women. In fact, he loves women. He just doesnt want anything to do with them. What he needs to do is focus on winning another Super Bowl before he retires. Problem is, the woman living in his house is a major distraction. And he doesnt know whats worse, that he promised to be civil, or that hes attracted to her.Best laid plans are going to get wrecked when a reclusive football star is forced to live with a reluctant nanny. (less)"
"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",sports,1,"They were the Beatles of basketball, the Mercury Seven in sneakers. In Dream Team, acclaimed sports journalist Jack McCallum delivers the untold story of the greatest team ever assembled the 1992 U.S. Olympic Mens Basketball Team that captivated the world, kindled the hoop dreams of countless children around the planet, and remade the NBA into a global sensation. As a senior staff writer for Sports Illustrated, McCallum enjoyed a courtside seat for the most exciting basketball spectacle on earth, covering the Dream Team from its inception to the gold medal ceremony in Barcelona. For the duration of the Olympics, he lived with, golfed with, andmost importantdrank with some of the greatest players of the NBAs Golden Age Magic Johnson, the ebullient showman who shrugged off his recent diagnosis of HIV to become the teams unquestioned captain and leader Michael Jordan, the transcendent talent at the height of his powers as a playerand a marketing juggernaut and Charles Barkley, the outspoken iconoclast whose utterances on and off the court threatened to ignite an international incident. Presiding over the entire traveling circus was the Dream Teams beloved coach, Chuck Daly, whose laissez-faire approach proved instrumental in getting the most out of such disparate personalities and superstars such as Larry Bird, Patrick Ewing, and Scottie Pippen. Drawing on fresh interviews with the players, McCallum provides the definitive account of the Dream Team phenomenon. He offers a behind-the-scenes look at the controversial selection process. He takes us inside the teams Olympic suites for late-night card games and bull sessions where the players debate both the finer points of basketball and their respective places in the NBA pantheon. And he narrates a riveting possession-by-possession account of the legendary July 1992 intrasquad scrimmage that pitted the Dream Teamers against one another in what may have been the greatest pickup gameand the greatest exhibition of trash talkin history. In the twenty years since the Dream Team first captivated the worlds attention, its mystique has only grownand so has its influence. The NBA is now flush with international stars, many of them inspired by the exuberant spirit of 92. Dream Team vividly re-creates the moment when a once-in-a-millennium group of athletes came together, outperformed the hype, and changed the future of sportsone perfectly executed fast break at a time. The Dream Team was . . . Michael Jordan, Guard, Chicago BullsMagic Johnson, Guard, Los Angeles LakersLarry Bird, Forward, Boston CelticsCharles Barkley, Forward, Phoenix SunsChris Mullin, Forward, Golden State WarriorsScottie Pippen, Forward, Chicago BullsJohn Stockton, Guard, Utah JazzKarl Malone, Forward, Utah JazzDavid Robinson, Center, San Antonio SpursPatrick Ewing, Center, New York KnicksChristian Laettner, Forward, Duke UniversityClyde Drexler, Guard, Portland Trailblazers (less)"
I Dare You,sports,4,"Wall Street Journal bestselling author Ilsa Madden-Mills kicks off a brand-new, sexy, heartfelt contemporary romance series with I DARE YOU!Badass Athlete I dare you toDelaney Shaw Who is thisThe late night text is random, but Badass Athlete sure seems to know who she isDelaney Shaw.Good girl.Lover of fluffy kitties and Star Wars.Curious.His dare Spend one night in his beda night he promises will be unforgettableand she can solve the mystery of who he is.She knows she shouldn't, but what else is she going to do with her boring Valentine's DayOne sexy hook-up later, her mind is blown and the secret's out.Maverick Monroe.Bad boy.The most talented football player in the country.Just ask him.Too bad for him Delaney's sworn off dating athletes forever after her last heartbreak.But Maverick wants more than one night and refuses to give up on winning Delaneys heart. She isnt one to be fazed by a set of broad shoulders.Will the bad boy land the nerd girl or will the secrets they keep from each other separate them forever (less)"
The Player and the Pixie,sports,5,"Now a USA TODAY BESTSELLERHow can someone so smokin hot be so bad in bed I mean, Sean Cassidy is absolute rubbish. RUBBISH. He is the epitome of walking, talking false advertising and I want a refund! Plus hes an arsehole. So what is wrong with me that I cant stop thinking about himTHE PIXIELucy Fitzpatrick doesnt like rugby.As the little sister of Irelands most infamous rugby player, Lucy cant seem to escape the championship-sized shadow cast by her big brother, or her mothers frequent attempts to micromanage her future. Her rainbow hair is as free-spirited as her quest for inner peace, yet overbearing expectations keep bringing her down. And when shes down, her compulsive little problem lands her in seriously big trouble.THE PLAYERSean Cassidy is a cold-hearted brute or so hes been told. Frequently. By everyone.His blonde locks, baby blues, and rock hard bod make ladies the world over drool with desire. As the rugby worlds second most infamous player, he should be basking in his success. But Sean has never been content settling for second place, and his frequent confrontations with Lucys big brother leave him cold. And when hes cold, his compulsive little problem lands him in the lap of Lucy Fitzpatrick.THE PLANSean has a problem only Lucy can solve. Lucy has a problem only Sean can fix. The solution seems obvious you scratch my back, and Ill bail you out of jail. But when their business arrangement unexpectedly leaves Sean scorching hot and Lucy on the precipice of inner peace, can they convince the worldand Lucys big brother in particularthat this is the real dealEither way, both the Player and the Pixie are about to teach each other some pretty monumental lessons about family, life, but most importantly, love. (less)"
Pucked Up,sports,3,"Miller Buck Butterson has been banging his way through life ever since a puck to the face fixed his messed up front teeth, and he was drafted into the NHL during his first year of college. After five years of deflecting goals on the ice and scoring them with puck bunnies across the Continental US and parts of Canada, Miller is ready for a girlfriend. A real girlfriend of the non-bunny variety. One he takes on dates and doesnt jump into bed with after five seconds of conversation.Miller thinks hes found that woman in his teammates sister. Except, unlike Alex Waters, center, team captain and all round nice guywho happens to be dating his step-sisterMillers manwhore reputation is well earned, and not blown out of proportion by the media. Beyond that minor detail, Miller doesnt know the first thing about having a girlfriend. But hes determined to make it happen.What he doesnt take into account is the amount of time and effort relationships require, or that constantly letting bunnies take selfies with him to post all over social media isnt going to win him any points in the boyfriend department. Miller learnsnot so quicklythat if he wants to make Sunshine Sunny Waters fall for him, he going to have to do a whole lot more than show her his stick skills in the bedroom.Length 11 hours and 18 minutes (less)"
Stay,sports,4,"Can you fall in love with someone you've never even metHailey Taylor Emery has a hunch that her favorite client at Fetchan anonymous virtual assistant serviceis actually hockey star Matt Eriksson.Although it's against the rules for her to check his file, she's 95 sure she spends at least part of each day texting with her lifelong crush and catering to his every need. Still nursing a wounded heart thanks to her recent breakup, Hailey is perfectly content with some harmless online flirting... until she has to meet her client. Face to face. Cue utter panic.Matt Eriksson is no stranger to heartbreak. He's still not over the destruction of his marriage, and it sucks to be the only guy on the team who knows the truththat hockey and long-term relationships are a toxic mix. He barely sees his kids, and dealing with his ex makes him feel insane. The only person in his life who seems to understand is someone who won't show her pretty face.But it's nothing that a pair of fourth row hockey seats can't fix. Hailey can't resist the offer. Matt can't resist Hailey. Good thing he doesn't have to. Fire up the kiss cam!Warning Contains rabid hockey fans, misunderstood dick pics, hockey players at the opera and exploding ovaries. (less)"
When the Game Was Ours,sports,1,"From the moment these two players took the court on opposing sides, they engaged in a fierce physical and psychological battle. Their uncommonly competitive relationship came to symbolize the most compelling rivalry in the NBA. These were the basketball epics of the 1980s--Celtics vs Lakers, East vs West, physical vs finesse, Old School vs Showtime, even white vs black. Each pushed the other to greatness--together Bird and Johnson collected 8 NBA Championships, and 6 MVP awards and helped save the floundering NBA at its most critical time. When it started they were bitter rivals, but along the way they became lifelong friends.With intimate, fly-on-the-wall detail, When the Game Was Ours transports readers to this electric era of basketball and reveals for the first time the inner workings of two players dead set on besting one another. From the heady days of trading championships to the darker days of injury and illness, we come to understand Larry's obsessive devotion to winning and how his demons drove him on the court. We hear him talk with candor about playing through chronic pain and its truly exacting toll. In Magic we see a young, invincible star struggle with the sting of defeat, not just as a player but as a team leader. We are there the moment he learns he's contracted HIV and hear in his own words how that devastating news impacted his relationships in basketball and beyond. But always, in both cases, we see them prevail.A compelling, up-close-and-personal portrait of basketball's most inimitable duo, When the Game Was Ours is a reevaluation of three decades in counterpoint. It is also a rollicking ride through professional basketball's best times. (less)"
Shoeless Joe,sports,3,"If you build it, he will come.These mysterious words inspire Ray Kinsella to create a cornfield baseball diamond in honor of his hero, Shoeless Joe Jackson. What follows is a rich, nostalgic look at one of our most cherished national pastimes and a remarkable story about fathers and sons, love and family, and the inimitable joy of finding your way home."
The Breaks of the Game,sports,2,"Among the best books ever written on professional basketball. The Philadelphia InquirerDavid Halberstam, best-selling author of THE FIFTIES and THE BEST AND THE BRIGHTEST, turns his keen reporter's eye on the sport of basketball -- the players and the coaches, the long road trips, what happens on court, in front of television cameras, and off-court, where no eyes have followed -- until now. (less)"
Eight Men Out: The Black Sox and the 1919 World Series,sports,1,"The headlines proclaimed the 1919 fix of the World Series and attempted cover-up as the most gigantic sporting swindle in the history of America! First published in 1963, Eight Men Out has become a timeless classic. Eliot Asinof has reconstructed the entire scene-by-scene story of the fantastic scandal in which eight Chicago White Sox players arranged with the nation's leading gamblers to throw the Series in Cincinnati. Mr. Asinof vividly describes the tense meetings, the hitches in the conniving, the actual plays in which the Series was thrown, the Grand Jury indictment, and the famous 1921 trial. Moving behind the scenes, he perceptively examines the motives and backgrounds of the players and the conditions that made the improbable fix all too possible. Here, too, is a graphic picture of the American underworld that managed the fix, the deeply shocked newspapermen who uncovered the story, and the war-exhausted nation that turned with relief and pride to the Series, only to be rocked by the scandal. Far more than a superbly told baseball story, this is a compelling slice of American history in the aftermath of World War I and at the cusp of the Roaring Twenties. (less)"
Calico Joe,sports,1,"A surprising and moving novel of fathers and sons, forgiveness and redemption, set in the world of Major League Baseball.Whatever happened to Calico JoeWhen he arrived in Philadelphia, a cab delivered him to Veterans Stadium, where he was quickly fixed for a uniform, given Number 42, and hustled onto the field. The Cubs were already taking batting practice. Understandably, he was nervous, thrilled, almost bewildered, and when the manager, Whitey Lockman, said, Get loose. You're starting at first and hitting seventh, Joe Castle had trouble gripping his brand-new bat. In his first round of major-league batting practice, he swung at the first two pitches and missed.He would not miss again for a long time.In the summer of 1973 Joe Castle was the boy wonder of baseball, the greatest rookie anyone had ever seen. The kid from Calico Rock, Arkansas, dazzled Cub fans as he hit home run after home run, politely tipping his hat to the crowd as he shattered all rookie records.Calico Joe quickly became the idol of every baseball fan in America, including Paul Tracey, the young son of a hard-partying and hard-throwing Mets pitcher. On the day that Warren Tracey finally faced Calico Joe, Paul was in the stands, rooting for his idol but also for his dad. Then Warren threw a fastball that would change their lives forever.In John Grishams new novel the baseball is thrilling, but its what happens off the field that makes Calico Joe a classic. (less)"
Shoe Dog: A Memoir by the Creator of Nike,sports,5,"In this candid and riveting memoir, for the first time ever, Nike founder and CEO Phil Knight shares the inside story of the companys early days as an intrepid start-up and its evolution into one of the worlds most iconic, game-changing, and profitable brands.In 1962, fresh out of business school, Phil Knight borrowed 50 from his father and created a company with a simple mission import high-quality, low-cost athletic shoes from Japan. Selling the shoes from the trunk of his lime green Plymouth Valiant, Knight grossed 8,000 his first year. Today, Nikes annual sales top 30 billion. In an age of startups, Nike is the ne plus ultra of all startups, and the swoosh has become a revolutionary, globe-spanning icon, one of the most ubiquitous and recognizable symbols in the world today.But Knight, the man behind the swoosh, has always remained a mystery. Now, for the first time, in a memoir that is candid, humble, gutsy, and wry, he tells his story, beginning with his crossroads moment. At 24, after backpacking around the world, he decided to take the unconventional path, to start his own businessa business that would be dynamic, different.Knight details the many risks and daunting setbacks that stood between him and his dreamalong with his early triumphs. Above all, he recalls the formative relationships with his first partners and employees, a ragtag group of misfits and seekers who became a tight-knit band of brothers. Together, harnessing the transcendent power of a shared mission, and a deep belief in the spirit of sport, they built a brand that changed everything. (less)"
Ryker,sports,3,"The rugged men of the Carolina Cold Fury hockey team are winning hearts once again in another scorching novel from New York Times bestselling author Sawyer Bennett.The stakes have never been higher for Carolina Cold Fury goalie Ryker Evans. With his contract running out, hes got a year left to prove hes still at the top of his game. And since his wife left him, Ryker has been balancing life as a pro-hockey star and a single parent to two daughters. Management is waiting for him to screw up. The fans are ready to pounce. Everybodys taking dirty shotsexcept for the fiery redhead whose faith in Ryker gives him a fresh start.As the leagues only female general manager, Gray Brannon has learned not to mix business with pleasure. And yet even this tough, talented career woman cant help breaking her own rules as she gives Ryker everything shes got. She hopes their hot streak will last forever, but with Rykers conniving ex plotting to reclaim her man, the pressures on Gray to step up and save a tender new love before its too late. (less)"
Brooklynaire,sports,2,"A sexy new standalone from USA Today bestseller Sarina Bowen.Youd think a billion dollars, a professional hockey team and a six-bedroom mansion on the Promenade would satisfy a guy. Youd be wrong.For seven years Rebecca has brightened my office with her wit and her smile. She manages both my hockey team and my sanity. I dont know when I started waking in the night, craving her. All I know is that one whiff of her perfume ruins my concentration. And her laugh makes me hard.When Rebecca gets hurt, I step in to help. Its what friends do. But what friends dont do is rip off each others clothes for a single, wild night together.Now shes avoiding me. She says were too different, and it can never happen again. So why cant we keep our hands off each other (less)"
