title,genre,rating,summary
River Town: Two Years on the Yangtze,travel,3,"In the heart of China's Sichuan province lies the small city of Fuling. Surrounded by the terraced hills of the Yangtze River valley, Fuling has long been a place of continuity, far from the bustling political centers of Beijing and Shanghai. But now Fuling is heading down a new path, and gradually, along with scores of other towns in this vast and ever-evolving country, it is becoming a place of change and vitality, tension and reform, disruption and growth. As the people of Fuling hold on to the China they know, they are also opening up and struggling to adapt to a world in which their fate is uncertain.Fuling's position at the crossroads came into remarkably sharp focus when Peter Hessler arrived as a Peace Corps volunteer in 1996, marking the first time in more than half a century that the city had an American resident. He found himself teaching English and American literature at the local college, discovering how Shakespeare and other classics look when seen through the eyes of students who have been raised in the Sichuan countryside and educated in Communist Party doctrine. His students, though, are the ones who taught him about the ways of Fuling  and about the complex process of understanding that takes place when one is immersed in a radically different society.As he learns the language and comes to know the people, Hessler begins to see that it is indeed a unique moment for Fuling. In its past is Communist China's troubled history  the struggles of land reform, the decades of misguided economic policies, and the unthinkable damage of the Cultural Revolution  and in the future is the Three Gorges Dam, which upon completion will partly flood thecity and force the resettlement of more than a million people. Making his way in the city and traveling by boat and train throughout Sichuan province and beyond, Hessler offers vivid descriptions of the people he meets, from priests to prostitutes and peasants to professors, and gives voice to their views. This is both an intimate personal story of his life in Fuling and a colorful, beautifully written account of the surrounding landscape and its history. Imaginative, poignant, funny, and utterly compelling, River Town is an unforgettable portrait of a city that, much like China itself, is seeking to understand both what it was and what it someday will be."
Travel as a Political Act,travel,1,"Travel connects people with people. It helps us fit more comfortably and compatibly into a shrinking world. And it inspires creative new solutions to persistent problems facing our nation. We cant understand our world without experiencing it. Traveling as a Political Act helps us take that first step. Theres more to travel than good-value hotels, great art, and tasty cuisine. Americans who travel as a political act can have the time of their lives and come home smarterwith a better understanding of the interconnectedness of todays world and just how our nation fits in. In his new book, acclaimed travel writer Rick Steves explains how to travel more thoughtfullyto any destination. He shares a series of field reports from Europe, Central America, Asia, and the Middle East to show how his travels have shaped his politics and broadened his perspective. www.ricksteves.com"
Down and Out in Paris and London,travel,3,"This unusual fictional memoir - in good part autobiographical - narrates without self-pity and often with humor the adventures of a penniless British writer among the down-and-outs of two great cities. The Parisian episode is fascinating for its expose of the kitchens of posh French restaurants, where the narrator works at the bottom of the culinary echelon as dishwasher, or plongeur. In London, while waiting for a job, he experiences the world of tramps, street people, and free lodging houses. In the tales of both cities we learn some sobering Orwellian truths about poverty and of society."
Bella Tuscany,travel,5,"Frances Mayes invites us back for a delightful new season of friendship, festivity, and food there and throughout Italy.Frances Mayes, whose enchanting #1 New York Times bestseller Under the Tuscan Sun made the world fall in love with Tuscany, invites us back for a delightful new season of friendship, festivity, and food there and throughout Italy.Happiness The color of it must be spring green, impossible to describe until I see a just-hatched lizard sunning on a stone. That color, the glowing green lizard skin, repeats in every new leaf. The regenerative power of nature explodes in every weed, stalk, branch. Working in the mild sun, I feel the green fuse of my body, too. Surges of energy, kaleidoscopic sunlight through the leaves, the soft breeze that makes me want to say the word zephyr--this mindless simplicity can be called happiness.Having spent her summers in Tuscany for the past several years, Frances Mayes relished the opportunity to experience the pleasures of primavera, an Italian spring. A sabbatical from teaching in San Francisco allowed her to return to Cortona--and her beloved house, Bramasole--just as the first green appeared on the rocky hillsides.Bella Tuscany, a companion volume to Under the Tuscan Sun, is her passionate and lyrical account of her continuing love affair with Italy. Now truly at home there, Mayes writes of her deepening connection to the land, her flourishing friendships with local people, the joys of art, food, and wine, and the rewards and occasional heartbreaks of her villa's ongoing restoration. It is also a memoir of a season of change, and of renewed possibility. As spring becomes summer she revives Bramasole's lush gardens, meets the challenges of learning a new language, tours regions from Sicily to the Veneto, and faces transitions in her family life.Filled with recipes from her Tuscan kitchen and written in the sensuous and evocative prose that has become her hallmark, Bella Tuscany is a celebration of the sweet life in Italy."
The Lost City of the Monkey God,travel,2,"A five-hundred-year-old legend. An ancient curse. A stunning medical mystery. And a pioneering journey into the unknown heart of the world's densest jungle.Since the days of conquistador Hernn Corts, rumors have circulated about a lost city of immense wealth hidden somewhere in the Honduran interior, called the White City or the Lost City of the Monkey God. Indigenous tribes speak of ancestors who fled there to escape the Spanish invaders, and they warn that anyone who enters this sacred city will fall ill and die. In 1940, swashbuckling journalist Theodore Morde returned from the rainforest with hundreds of artifacts and an electrifying story of having found the Lost City of the Monkey God-but then committed suicide without revealing its location.Three quarters of a century later, author Doug Preston joined a team of scientists on a groundbreaking new quest. In 2012 he climbed aboard a rickety, single-engine plane carrying the machine that would change everything lidar, a highly advanced, classified technology that could map the terrain under the densest rainforest canopy. In an unexplored valley ringed by steep mountains, that flight revealed the unmistakable image of a sprawling metropolis, tantalizing evidence of not just an undiscovered city but an enigmatic, lost civilization.Venturing into this raw, treacherous, but breathtakingly beautiful wilderness to confirm the discovery, Preston and the team battled torrential rains, quickmud, disease-carrying insects, jaguars, and deadly snakes. But it wasn't until they returned that tragedy struck Preston and others found they had contracted in the ruins a horrifying, sometimes lethal-and incurable-disease."
Travels with Herodotus,travel,4,"From the master of literary reportage whose acclaimed books include Shah of Shahs, The Emperor, and The Shadow of the Sun, an intimate account of his first youthful forays beyond the Iron Curtain.Just out of university in 1955, Kapuscinski told his editor that hed like to go abroad. Dreaming no farther than Czechoslovakia, the young reporter found himself sent to India. Wide-eyed and captivated, he would discover in those days his lifes workto understand and describe the world in its remotest reaches, in all its multiplicity. From the rituals of sunrise at Persepolis to the incongruity of Louis Armstrong performing before a stone-faced crowd in Khartoum, Kapuscinski gives us the non-Western world as he first saw it, through still-virginal Western eyes.The companion on his travels a volume of Herodotus, a gift from his first boss. Whether in China, Poland, Iran, or the Congo, it was the father of historyand, as Kapuscinski would realize, of globalismwho helped the young correspondent to make sense of events, to find the story where it did not obviously exist. It is this great forerunners spiritboth supremely worldly and innately Occidentalthat would continue to whet Kapuscinskis ravenous appetite for discovering the broader world and that has made him our own indispensable companion on any leg of that perpetual journey.More book description"
The Pillars of Hercules,travel,5,"At the gateway to the Mediterranean lie the two Pillars of Hercules Gibraltar and Ceuta, in Morocco. Paul Theroux decided to travel from one to the other  but taking the long way round.His grand tour of the Mediterranean begins in Gibraltar and takes him through Spain, the French Riviera, Italy, Greece, Istanbul and beyond. He travels by any means necessary - including dilapidated taxi, smoke-filled bus, bicycle and even a cruise-liner. And he encounters bullfights, bazaars and British tourists, discovers pockets of humanity in war-torn Slovenia and Croatia, is astounded by the urban developments on the Costa del Sol and marvels at the ancient wonders of Delphi.Told with Theroux's inimitable wit and style, this lively and eventful tour evokes the essence of Mediterranean life."
The Travels,travel,3,"Marco Polo (1254-1329) has achieved an almost archetypal status as a traveller, and his Travels is one of the first great travel books of Western literature, outside the ancient world. The Travels recounts Polo's journey to the eastern court of Kublai Khan, the chieftain of the Mongol empire which covered the Asian continent, but which was almost unknown to Polo's contemporaries. Encompassing a twenty-four year period from 1271, Polo's account details his travels in the service of the empire, from Beijing to northern India and ends with the remarkable story of Polo's return voyage from the Chinese port of Amoy to the Persian Gulf. Alternately factual and fantastic, Polo's prose at once reveals the medieval imagination's limits, and captures the wonder of subsequent travel writers when faced with the unfamiliar, the exotic or the unknown.More book description"
Last Chance to See,travel,4,"Join author Douglas Adams and zoologist Mark Carwardine as they take off around the world in search of exotic, endangered creatures."
Black Lamb and Grey Falcon,travel,5,"Written on the brink of World War II, Rebecca West's classic examination of the history, people, and politics of Yugoslavia illuminates a region that is still a focus of international concern. A magnificent blend of travel journal, cultural commentary, and historical insight, Black Lamb and Grey Falcon probes the troubled history of the Balkans, and the uneasy relationships amongst its ethnic groups. The landscape and the people of Yugoslavia are brilliantly observed as West untangles the tensions that rule the country's history as well as its daily life."
Endurance: Shackleton's Incredible Voyage,travel,2,"The harrowing tale of British explorer Ernest Shackleton's 1914 attempt to reach the South Pole, one of the greatest adventure stories of the modern age.In August 1914, polar explorer Ernest Shackleton boarded the Endurance became locked in an island of ice. Thus began the legendary ordeal of Shackleton and his crew of twenty-seven men. When their ship was finally crushed between two ice floes, they attempted a near-impossible journey over 850 miles of the South Atlantic's heaviest seas to the closest outpost of civilization.In Endurance, the definitive account of Ernest Shackleton's fateful trip, Alfred Lansing brilliantly narrates the harrowing and miraculous voyage that has defined heroism for the modern age."
Lands of Lost Borders: Out of Bounds on the Silk Road,travel,2,"Every day on a bike trip is like the one before--but it is also completely different, or perhaps you are different, woken up in new ways by the mile.As a teenager, Kate Harris realized that the career she most craved--that of a generalist explorer, equal parts swashbuckler and philosopher--had gone extinct. From her small-town home in Ontario, it seemed as if Marco Polo, Magellan and their like had long ago mapped the whole earth. So she vowed to become a scientist and go to Mars.To pass the time before she could launch into outer space, Kate set off by bicycle down a short section of the fabled Silk Road with her childhood friend Mel Yule, then settled down to study at Oxford and MIT. Eventually the truth dawned on her an explorer, in any day and age, is by definition the kind of person who refuses to live between the lines. And Harris had soared most fully out of bounds right here on Earth, travelling a bygone trading route on her bicycle. So she quit the laboratory and hit the Silk Road again with Mel, this time determined to bike it from the beginning to end.Like Rebecca Solnit and Pico Iyer before her, Kate Harris offers a travel narrative at once exuberant and meditative, wry and rapturous. Weaving adventure and deep reflection with the history of science and exploration, Lands of Lost Borders explores the nature of limits and the wildness of a world that, like the self and like the stars, can never be fully mapped."
The Caliph's House: A Year in Casablanca,travel,1,"In the tradition of A Year in Provence and Under the Tuscan Sun, acclaimed English travel writer Tahir Shah shares a highly entertaining account of making an exotic dream come true. By turns hilarious and harrowing, here is the story of his familys move from the gray skies of London to the sun-drenched city of Casablanca, where Islamic tradition and African folklore convergeand nothing is as easy as it seems.Inspired by the Moroccan vacations of his childhood, Tahir Shah dreamed of making a home in that astonishing country. At age thirty-six he got his chance. Investing what money he and his wife, Rachana, had, Tahir packed up his growing family and bought Dar Khalifa, a crumbling ruin of a mansion by the sea in Casablanca that once belonged to the citys caliph, or spiritual leader.With its lush grounds, cool, secluded courtyards, and relaxed pace, life at Dar Khalifa seems sure to fulfill Tahirs fantasyuntil he discovers that in many ways he is farther from home than he imagined. For in Morocco an empty house is thought to attract jinns, invisible spirits unique to the Islamic world. The ardent belief in their presence greatly hampers sleep and renovation plans, but that is just the beginning. From elaborate exorcism rituals involving sacrificial goats to dealing with gangster neighbors intent on stealing their property, the Shahs must cope with a new culture and all that comes with it.Endlessly enthralling, The Caliphs House charts a year in the life of one family who takes a tremendous gamble. As we follow Tahir on his travels throughout the kingdom, from Tangier to Marrakech to the Sahara, we discover a world of fierce contrasts that any true adventurer would be thrilled to call home.From the Hardcover edition.See for an interview httpwww.guardian.co.uktravelvide..."
"Whatever You Do, Don't Run: True Tales of a Botswana Safari Guide",travel,4,"A hilarious, highly original collection of essays based on the Botswana truism only food runs!In the tradition of Bill Bryson, a new writer brings us the lively adventures and biting wit of an African safari guide. Peter Allison gives us the guides-eye view of living in the bush, confronting the worlds fiercest terrain of wild animals and, most challenging of all, managing herds of gaping tourists. Passionate for the animals of the Kalahari, Allison works as a top safari guide in the wildlife-rich Okavango Delta. As he serves the whims of his wealthy clients, he often has to stop the impulse to run as far away from them as he can, as these tourists are sometimes more dangerous than a pride of lions.No one could make up these outrageous-but-true tales the young woman who rejected the recommended safari-friendly khaki to wear a more fashionable hot pink ensemble the lost tourist who happened to be drunk, half-naked, and a member of the British royal family establishing a real friendship with the continents most vicious animal the Japanese tourist who requested a repeat performance of Allisons being charged by a lion so he could videotape it and spending a crazy night in the wild after blowing a tire on a tour bus, revealing that Allison has as much good-natured scorn for himself.The authors humor is exceeded only by his love and respect for the animals, and his goal is to limit any negative exposure to humans by planning trips that are minimally invasiveunfortunately it doesnt always work out that way!Peter Allison is originally from Sydney, Australia. His safaris have been featured in National Geographic, Conde Nast Traveler, and on television programs such as Jack Hanna's Animal Adventures. He travels frequently to speaking appearances, and splits most of his time between Botswana, Sydney, and San Francisco."
World Travel: An Irreverent Guide,travel,4,"A guide to some of the worlds most fascinating places, as seen and experienced by writer, television host, and relentlessly curious traveler Anthony BourdainAnthony Bourdain saw more of the world than nearly anyone. His travels took him from the hidden pockets of his hometown of New York to a tribal longhouse in Borneo, from cosmopolitan Buenos Aires, Paris, and Shanghai to Tanzanias utter beauty and the stunning desert solitude of Omans Empty Quarterand many places beyond.In World Travel, a life of experience is collected into an entertaining, practical, fun and frank travel guide that gives readers an introduction to some of his favorite placesin his own words. Featuring essential advice on how to get there, what to eat, where to stay and, in some cases, what to avoid, World Travel provides essential context that will help readers further appreciate the reasons why Bourdain found a place enchanting and memorable.Supplementing Bourdains words are a handful of essays by friends, colleagues, and family that tell even deeper stories about a place, including sardonic accounts of traveling with Bourdain by his brother, Chris a guide to Chicagos best cheap eats by legendary music producer Steve Albini, and more. Additionally, each chapter includes illustrations by Wesley Allsbrook.For veteran travelers, armchair enthusiasts, and those in between, World Travel offers a chance to experience the world like Anthony Bourdain."
"Four Seasons in Rome: On Twins, Insomnia, and the Biggest Funeral in the History of the World",travel,3,"From the award-winning author of The Shell Collector and About Grace comes an evocative memoir of the timeless beauty of Rome and the day-to-day wonderment of living, writing, and raising twin boys in a foreign city."
Rick Steves' Europe Through the Back Door,travel,5,"You can count on Rick Steves to tell you what you really need to know when traveling through Europe, including how to- Plan your itinerary and maximize your time- Pack light-and right- Find good-value hotels and restaurants- Travel smoothly by train, bus, car, and plane- Avoid crowds and tourist scams- Hurdle the language barrier- Understand cultural differences and connect with locals- Save money while enjoying the trip of a lifetimeAfter 30 years of exploring Europe, Rick considers this travel skills handbook his life's work. He shares his favorite off-the-beaten-path towns, trails, and natural wonders. With this guidebook, you'll experience the culture like a local, spend less money, and have more fun."
The Salt Path,travel,1,"Just days after Raynor learns that Moth, her husband of 32 years, is terminally ill, their home and livelihood is taken away. With nothing left and little time, they make the brave and impulsive decision to walk the 630 miles of the sea-swept South West Coast Path, from Somerset to Dorset, via Devon and Cornwall.They have almost no money for food or shelter and must carry only the essentials for survival on their backs as they live wild in the ancient, weathered landscape of cliffs, sea and sky. Yet through every step, every encounter, and every test along the way, their walk becomes a remarkable journey.The Salt Path is an honest and life-affirming true story of coming to terms with grief and the healing power of the natural world. Ultimately, it is a portrayal of home, and how it can be lost, rebuilt, and rediscovered in the most unexpected ways."
A Walk Across America,travel,2,"Twenty-five years ago, a disillusioned young man set out on a walk across America. This is the book he wrote about that journey -- a classic account of the reawakening of his faith in himself and his country.I started out searching for myself and my country, Peter Jenkins writes, and found both. In this timeless classic, Jenkins describes how disillusionment with society in the 1970s drove him out onto the road on a walk across America. His experiences remain as sharp and telling today as they were twenty-five years ago -- from the timeless secrets of life, learned from a mountain-dwelling hermit, to the stir he caused by staying with a black family in North Carolina, to his hours of intense labor in Southern mills. Many, many miles later, he learned lessons about his country and himself that resonate to this day -- and will inspire a new generation to get out, hit the road and explore."
